,Team,Opponent,Home_Indicator,Full_Home_Goals,FTHG_last2_avg,FTHG_last3_avg,FTHG_last4_avg,FTHG_last5_avg,Full_Away_Goals,FTAG_last2_avg,FTAG_last3_avg,FTAG_last4_avg,FTAG_last5_avg,Full_Results,Standing,Winning_Probability,Winning_Probability_last5,Home_Win_Prob,Away_Win_Prob,Half_Home_Goals,HTHG_last2_avg,HTHG_last3_avg,HTHG_last4_avg,HTHG_last5_avg,Half_Away_Goals,HTAG_last2_avg,HTAG_last3_avg,HTAG_last4_avg,HTAG_last5_avg,Home_Shots_on_Target,HST_last2_avg,HST_last3_avg,HST_last4_avg,HST_last5_avg,Away_Shots_on_Target,AST_last2_avg,AST_last3_avg,AST_last4_avg,AST_last5_avg,Away_Shots,Home_Shots
4,Southampton,Aston Villa,1,6.0,4.0,2.6666666666666665,2.75,0.0,1.0,2.0,2.0,2.0,0.0,H,0,0.0,0.0,0.0,0.0,4.0,2.5,1.6666666666666667,1.5,0.0,1.0,1.0,0.6666666666666666,0.5,0.0,12.0,10.0,9.666666666666666,11.0,0.0,4.0,6.5,7.0,6.75,0.0,9.0,20.0
5,Southampton,Everton,0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.6666666666666667,1.75,1.8,H,3,0.2,0.0,0.3333333333333333,0.0,0.0,2.0,1.6666666666666667,1.25,1.2,1.0,1.0,1.0,0.75,0.6,4.0,8.0,8.0,8.25,9.6,2.0,3.0,5.0,5.75,5.8,8.0,12.0
6,Southampton,Fulham,1,3.0,3.5,4.333333333333333,3.75,3.0,1.0,1.0,1.0,1.5,1.6,H,3,0.16666666666666666,0.2,0.3333333333333333,0.0,3.0,1.5,2.3333333333333335,2.0,1.6,1.0,1.0,1.0,1.0,0.8,9.0,6.5,8.333333333333334,8.25,8.4,2.0,2.0,2.6666666666666665,4.25,5.0,8.0,17.0
7,Southampton,West Ham,0,2.0,2.5,3.0,3.75,3.4,2.0,1.5,1.3333333333333333,1.25,1.6,D,4,0.14285714285714285,0.2,0.25,0.0,1.0,2.0,1.3333333333333333,2.0,1.8,0.0,0.5,0.6666666666666666,0.75,0.8,6.0,7.5,6.333333333333333,7.75,7.8,5.0,3.5,3.0,3.25,4.4,14.0,13.0
8,Southampton,Tottenham,1,4.0,3.0,3.0,3.25,3.8,1.0,1.5,1.3333333333333333,1.25,1.2,H,4,0.125,0.2,0.25,0.0,0.0,0.5,1.3333333333333333,1.0,1.6,0.0,0.0,0.3333333333333333,0.5,0.6,8.0,7.0,7.666666666666667,6.75,7.8,4.0,4.5,3.6666666666666665,3.25,3.4,11.0,9.0
9,Southampton,West Brom,0,1.0,2.5,2.3333333333333335,2.5,2.8,2.0,1.5,1.6666666666666667,1.5,1.4,A,4,0.1111111111111111,0.2,0.2,0.0,0.0,0.0,0.3333333333333333,1.0,0.8,2.0,1.0,0.6666666666666666,0.75,0.8,6.0,7.0,6.666666666666667,7.25,6.6,4.0,4.0,4.333333333333333,3.75,3.4,11.0,11.0
10,Southampton,Swansea,1,2.0,1.5,2.3333333333333335,2.25,2.4,0.0,1.0,1.0,1.25,1.2,H,4,0.1,0.0,0.2,0.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.0,1.0,0.6666666666666666,0.5,0.6,6.0,6.0,6.666666666666667,6.5,7.0,5.0,4.5,4.333333333333333,4.5,4.0,9.0,16.0
11,Southampton,QPR,0,1.0,1.5,1.3333333333333333,2.0,2.0,1.0,0.5,1.0,1.0,1.2,D,5,0.09090909090909091,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.25,0.4,0.0,0.0,0.6666666666666666,0.5,0.4,5.0,5.5,5.666666666666667,6.25,6.2,3.0,4.0,4.0,4.0,4.2,5.0,11.0
12,Southampton,Newcastle,1,1.0,1.0,1.3333333333333333,1.25,1.8,3.0,2.0,1.3333333333333333,1.5,1.4,A,8,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.25,0.2,2.0,1.0,0.6666666666666666,1.0,0.8,7.0,6.0,6.0,6.0,6.4,15.0,9.0,7.666666666666667,6.75,6.2,21.0,13.0
13,Southampton,Norwich,1,2.0,1.5,1.3333333333333333,1.5,1.4,0.0,1.5,1.3333333333333333,1.0,1.2,H,11,0.23076923076923078,0.4,0.2857142857142857,0.16666666666666666,1.0,0.5,0.3333333333333333,0.5,0.4,0.0,1.0,0.6666666666666666,0.5,0.8,10.0,8.5,7.333333333333333,7.0,6.8,3.0,9.0,7.0,6.5,6.0,8.0,17.0
14,Southampton,Liverpool,0,1.0,1.5,1.3333333333333333,1.25,1.4,1.0,0.5,1.3333333333333333,1.25,1.0,D,12,0.21428571428571427,0.4,0.25,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5,0.6,1.0,0.5,1.0,0.75,0.6,2.0,6.0,6.333333333333333,6.0,6.0,5.0,4.0,7.666666666666667,6.5,6.2,9.0,8.0
15,Southampton,Reading,1,1.0,1.0,1.3333333333333333,1.25,1.2,0.0,0.5,0.3333333333333333,1.0,1.0,H,12,0.2,0.4,0.25,0.14285714285714285,1.0,1.0,1.0,0.75,0.6,0.0,0.5,0.3333333333333333,0.75,0.6,11.0,6.5,7.666666666666667,7.5,7.0,4.0,4.5,4.0,6.75,6.0,8.0,24.0
16,Southampton,Sunderland,1,1.0,1.0,1.0,1.25,1.2,0.0,0.0,0.3333333333333333,0.25,0.8,H,15,0.25,0.6,0.3333333333333333,0.14285714285714285,0.0,0.5,0.6666666666666666,0.75,0.6,0.0,0.0,0.3333333333333333,0.25,0.6,9.0,10.0,7.333333333333333,8.0,7.8,2.0,3.0,3.6666666666666665,3.5,5.8,6.0,18.0
17,Southampton,Fulham,0,0.0,0.5,0.6666666666666666,0.75,1.0,1.0,0.5,0.3333333333333333,0.5,0.4,A,15,0.23529411764705882,0.4,0.3,0.14285714285714285,0.0,0.0,0.3333333333333333,0.5,0.6,1.0,0.5,0.3333333333333333,0.5,0.4,7.0,8.0,9.0,7.25,7.8,6.0,4.0,4.0,4.25,4.0,10.0,13.0
18,Southampton,Stoke,0,1.0,0.5,0.6666666666666666,0.75,0.8,1.0,1.0,0.6666666666666666,0.5,0.6,D,16,0.2222222222222222,0.2,0.3,0.125,1.0,0.5,0.3333333333333333,0.5,0.6,0.0,0.5,0.3333333333333333,0.25,0.4,2.0,4.5,6.0,7.25,6.2,3.0,4.5,3.6666666666666665,3.75,4.0,7.0,10.0
19,Southampton,Arsenal,1,3.0,2.0,1.3333333333333333,1.25,1.2,3.0,2.0,1.6666666666666667,1.25,1.0,D,17,0.21052631578947367,0.2,0.3,0.1111111111111111,1.0,1.0,0.6666666666666666,0.5,0.6,3.0,1.5,1.3333333333333333,1.0,0.8,8.0,5.0,5.666666666666667,6.5,7.4,7.0,5.0,5.333333333333333,4.5,4.4,8.0,10.0
20,Southampton,Aston Villa,0,1.0,2.0,1.6666666666666667,1.25,1.2,1.0,2.0,1.6666666666666667,1.5,1.2,D,18,0.2,0.2,0.2727272727272727,0.1111111111111111,1.0,1.0,1.0,0.75,0.6,1.0,2.0,1.3333333333333333,1.25,1.0,6.0,7.0,5.333333333333333,5.75,6.4,4.0,5.5,4.666666666666667,5.0,4.4,6.0,9.0
21,Southampton,Chelsea,0,0.0,0.5,1.3333333333333333,1.25,1.0,1.0,1.0,1.6666666666666667,1.5,1.4,A,21,0.23809523809523808,0.2,0.2727272727272727,0.2,0.0,0.5,0.6666666666666666,0.75,0.6,1.0,1.0,1.6666666666666667,1.25,1.2,10.0,8.0,8.0,6.5,6.6,4.0,4.0,5.0,4.5,4.8,11.0,16.0
22,Southampton,Everton,1,2.0,1.0,1.0,1.5,1.4,2.0,1.5,1.3333333333333333,1.75,1.6,D,22,0.22727272727272727,0.2,0.2727272727272727,0.18181818181818182,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.6666666666666666,1.25,1.0,10.0,10.0,8.666666666666666,8.5,7.2,3.0,3.5,3.6666666666666665,4.5,4.2,7.0,19.0
23,Southampton,Man United,0,0.0,1.0,0.6666666666666666,0.75,1.2,0.0,1.0,1.0,1.0,1.4,D,23,0.21739130434782608,0.2,0.25,0.18181818181818182,0.0,1.0,0.6666666666666666,0.75,0.8,0.0,0.0,0.3333333333333333,0.5,1.0,11.0,10.5,10.333333333333334,9.25,9.0,7.0,5.0,4.666666666666667,4.5,5.0,10.0,14.0
24,Southampton,Wigan,0,2.0,1.0,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,1.0,H,23,0.20833333333333334,0.2,0.25,0.16666666666666666,2.0,1.0,1.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.6,7.0,9.0,9.333333333333334,9.5,8.8,10.0,8.5,6.666666666666667,6.0,5.6,21.0,11.0
25,Southampton,Man City,1,2.0,2.0,1.3333333333333333,1.5,1.2,2.0,1.5,1.0,1.25,1.2,D,24,0.2,0.2,0.25,0.15384615384615385,1.0,1.5,1.0,1.25,1.0,0.0,0.5,0.3333333333333333,0.25,0.4,3.0,5.0,7.0,7.75,8.2,7.0,8.5,8.0,6.75,6.2,15.0,5.0
26,Southampton,Newcastle,0,3.0,2.5,2.3333333333333335,1.75,1.8,1.0,1.5,1.3333333333333333,1.0,1.2,H,27,0.23076923076923078,0.2,0.3076923076923077,0.15384615384615385,2.0,1.5,1.6666666666666667,1.25,1.4,1.0,0.5,0.6666666666666666,0.5,0.4,7.0,5.0,5.666666666666667,7.0,7.6,4.0,5.5,7.0,7.0,6.2,7.0,13.0
27,Southampton,QPR,1,4.0,3.5,3.0,2.75,2.2,2.0,1.5,1.6666666666666667,1.5,1.2,H,27,0.2222222222222222,0.2,0.3076923076923077,0.14285714285714285,2.0,2.0,1.6666666666666667,1.75,1.4,1.0,1.0,0.6666666666666666,0.75,0.6,5.0,6.0,5.0,5.5,6.6,7.0,5.5,6.0,7.0,7.0,11.0,11.0
28,Southampton,Norwich,0,1.0,2.5,2.6666666666666665,2.5,2.4,2.0,2.0,1.6666666666666667,1.75,1.6,A,27,0.21428571428571427,0.2,0.2857142857142857,0.14285714285714285,1.0,1.5,1.6666666666666667,1.5,1.6,1.0,1.0,1.0,0.75,0.8,9.0,7.0,7.0,6.0,6.2,3.0,5.0,4.666666666666667,5.25,6.2,5.0,17.0
29,Southampton,Liverpool,1,0.0,0.5,1.6666666666666667,2.0,2.0,0.0,1.0,1.3333333333333333,1.25,1.4,D,28,0.20689655172413793,0.2,0.2857142857142857,0.13333333333333333,0.0,0.5,1.0,1.25,1.2,0.0,0.5,0.6666666666666666,0.75,0.6,2.0,5.5,5.333333333333333,5.75,5.2,7.0,5.0,5.666666666666667,5.25,5.6,15.0,3.0
30,Southampton,Chelsea,1,3.0,1.5,1.3333333333333333,2.0,2.2,1.0,0.5,1.0,1.25,1.2,H,31,0.23333333333333334,0.4,0.3333333333333333,0.13333333333333333,2.0,1.0,1.0,1.25,1.4,1.0,0.5,0.6666666666666666,0.75,0.8,12.0,7.0,7.666666666666667,7.0,7.0,6.0,6.5,5.333333333333333,5.75,5.4,8.0,17.0
31,Southampton,Reading,0,2.0,2.5,1.6666666666666667,1.5,2.0,1.0,1.0,0.6666666666666666,1.0,1.2,H,34,0.25806451612903225,0.4,0.375,0.13333333333333333,2.0,2.0,1.3333333333333333,1.25,1.4,1.0,1.0,0.6666666666666666,0.75,0.8,8.0,10.0,7.333333333333333,7.75,7.2,4.0,5.0,5.666666666666667,5.0,5.4,7.0,13.0
32,Southampton,West Ham,1,0.0,1.0,1.6666666666666667,1.25,1.2,2.0,1.5,1.3333333333333333,1.0,1.2,A,37,0.28125,0.6,0.375,0.1875,0.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.75,0.8,3.0,5.5,7.666666666666667,6.25,6.8,4.0,4.0,4.666666666666667,5.25,4.8,12.0,8.0
33,Southampton,Swansea,0,1.0,0.5,1.0,1.5,1.2,1.0,1.5,1.3333333333333333,1.25,1.0,D,38,0.2727272727272727,0.6,0.35294117647058826,0.1875,0.0,0.0,0.6666666666666666,1.0,0.8,0.0,0.5,0.6666666666666666,0.75,0.6,11.0,7.0,7.333333333333333,8.5,7.2,4.0,4.0,4.0,4.5,5.0,6.0,15.0
34,Southampton,West Brom,1,0.0,0.5,0.3333333333333333,0.75,1.2,0.0,0.5,1.0,1.0,1.0,D,39,0.2647058823529412,0.6,0.35294117647058826,0.17647058823529413,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.3333333333333333,0.5,0.6,7.0,9.0,7.0,7.25,8.2,5.0,4.5,4.333333333333333,4.25,4.6,9.0,14.0
35,Southampton,Tottenham,0,0.0,0.0,0.3333333333333333,0.25,0.6,3.0,1.5,1.3333333333333333,1.5,1.4,A,39,0.2571428571428571,0.4,0.3333333333333333,0.17647058823529413,0.0,0.0,0.0,0.0,0.4,1.0,0.5,0.3333333333333333,0.5,0.6,4.0,5.5,7.333333333333333,6.25,6.6,9.0,7.0,6.0,5.5,5.2,11.0,16.0
36,Southampton,Sunderland,0,1.0,0.5,0.3333333333333333,0.5,0.4,0.0,1.5,1.0,1.0,1.2,H,39,0.25,0.2,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.4,4.0,4.0,5.0,6.5,5.8,6.0,7.5,6.666666666666667,6.0,5.6,10.0,7.0
37,Southampton,Stoke,1,1.0,1.0,0.6666666666666666,0.5,0.6,1.0,0.5,1.3333333333333333,1.0,1.0,D,40,0.24324324324324326,0.0,0.3333333333333333,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.2,5.0,4.5,4.333333333333333,5.0,6.2,10.0,8.0,8.333333333333334,7.5,6.8,15.0,5.0
0,Stoke,Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Stoke,Arsenal,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0
2,Stoke,Wigan,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,16.0,7.0
3,Stoke,Man City,1,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,D,3,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.0,5.0,4.5,4.0,0.0,0.0,8.0,7.0,5.666666666666667,0.0,0.0,16.0,9.0
4,Stoke,Chelsea,0,1.0,1.5,1.0,1.0,0.0,1.0,1.5,1.0,1.0,0.0,D,4,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,0.0,1.0,1.0,0.6666666666666666,0.75,0.0,3.0,4.0,4.0,3.75,0.0,11.0,9.5,8.333333333333334,7.0,0.0,15.0,4.0
5,Stoke,Swansea,1,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,0.5,1.0,0.75,0.8,H,4,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.4,0.0,0.5,0.6666666666666666,0.5,0.6,9.0,6.0,5.666666666666667,5.25,4.8,6.0,8.5,8.333333333333334,7.75,6.8,13.0,17.0
6,Stoke,Liverpool,0,2.0,1.5,1.3333333333333333,1.5,1.2,0.0,0.0,0.3333333333333333,0.75,0.6,H,7,0.16666666666666666,0.2,0.3333333333333333,0.0,2.0,1.0,1.0,1.0,0.8,0.0,0.0,0.3333333333333333,0.5,0.4,5.0,7.0,5.666666666666667,5.5,5.2,0.0,3.0,5.666666666666667,6.25,6.2,8.0,10.0
7,Stoke,Man United,0,0.0,1.0,1.0,1.0,1.2,0.0,0.0,0.0,0.25,0.6,D,8,0.14285714285714285,0.2,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.75,0.8,0.0,0.0,0.0,0.25,0.4,5.0,5.0,6.333333333333333,5.5,5.4,3.0,1.5,3.0,5.0,5.6,5.0,16.0
8,Stoke,Sunderland,1,4.0,2.0,2.0,1.75,1.6,2.0,1.0,0.6666666666666666,0.5,0.6,H,8,0.125,0.2,0.3333333333333333,0.0,2.0,1.0,1.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.4,8.0,6.5,6.0,6.75,6.0,6.0,4.5,3.0,3.75,5.2,8.0,13.0
9,Stoke,Norwich,0,0.0,2.0,1.3333333333333333,1.5,1.4,0.0,1.0,0.6666666666666666,0.5,0.4,D,9,0.1111111111111111,0.2,0.25,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,0.0,0.5,0.3333333333333333,0.25,0.2,6.0,7.0,6.333333333333333,6.0,6.6,3.0,4.5,4.0,3.0,3.6,6.0,11.0
10,Stoke,QPR,1,1.0,0.5,1.6666666666666667,1.25,1.4,0.0,0.0,0.6666666666666666,0.5,0.4,H,9,0.1,0.2,0.25,0.0,1.0,0.5,1.0,0.75,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,8.0,7.0,7.333333333333333,6.75,6.4,3.0,3.0,4.0,3.75,3.0,8.0,12.0
11,Stoke,West Ham,0,1.0,1.0,0.6666666666666666,1.5,1.2,0.0,0.0,0.0,0.5,0.4,H,12,0.18181818181818182,0.2,0.4,0.0,0.0,0.5,0.3333333333333333,0.75,0.6,0.0,0.0,0.0,0.25,0.2,5.0,6.5,6.333333333333333,6.75,6.4,8.0,5.5,4.666666666666667,5.0,4.6,17.0,10.0
12,Stoke,Fulham,1,1.0,1.0,1.0,0.75,1.4,1.0,0.5,0.3333333333333333,0.25,0.6,D,13,0.16666666666666666,0.2,0.4,0.0,0.0,0.0,0.3333333333333333,0.25,0.6,1.0,0.5,0.3333333333333333,0.25,0.4,11.0,8.0,8.0,7.5,7.6,6.0,7.0,5.666666666666667,5.0,5.2,12.0,16.0
13,Stoke,Newcastle,1,1.0,1.0,1.0,1.0,0.8,0.0,0.5,0.3333333333333333,0.25,0.2,H,16,0.23076923076923078,0.4,0.5,0.0,1.0,0.5,0.3333333333333333,0.5,0.4,0.0,0.5,0.3333333333333333,0.25,0.2,3.0,7.0,6.333333333333333,6.75,6.6,5.0,5.5,6.333333333333333,5.5,5.0,8.0,12.0
14,Stoke,West Brom,0,2.0,1.5,1.3333333333333333,1.25,1.2,1.0,0.5,0.6666666666666666,0.5,0.4,H,19,0.2857142857142857,0.6,0.5714285714285714,0.0,0.0,0.5,0.3333333333333333,0.25,0.4,0.0,0.0,0.3333333333333333,0.25,0.2,5.0,4.0,6.333333333333333,6.0,6.4,6.0,5.5,5.666666666666667,6.25,5.6,7.0,11.0
15,Stoke,Aston Villa,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.6,A,22,0.3333333333333333,0.8,0.5714285714285714,0.125,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.0,0.25,0.2,11.0,8.0,6.333333333333333,7.5,7.0,4.0,5.0,5.0,5.25,5.8,6.0,14.0
16,Stoke,Everton,1,0.0,0.0,0.6666666666666666,0.75,0.8,0.0,0.5,0.6666666666666666,0.5,0.6,D,23,0.3125,0.6,0.5714285714285714,0.1111111111111111,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.2,5.0,8.0,7.0,6.0,7.0,0.0,2.0,3.3333333333333335,3.75,4.2,1.0,9.0
17,Stoke,Tottenham,0,1.0,0.5,0.3333333333333333,0.75,0.8,1.0,0.5,0.6666666666666666,0.75,0.6,D,24,0.29411764705882354,0.6,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.2,1.0,0.5,0.3333333333333333,0.25,0.2,8.0,6.5,8.0,7.25,6.4,5.0,2.5,3.0,3.75,4.0,9.0,14.0
18,Stoke,Liverpool,1,0.0,0.5,0.3333333333333333,0.25,0.6,0.0,0.5,0.3333333333333333,0.5,0.6,D,25,0.2777777777777778,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.2,14.0,11.0,9.0,9.5,8.6,2.0,3.5,2.3333333333333335,2.75,3.4,4.0,21.0
19,Stoke,Southampton,1,3.0,1.5,1.3333333333333333,1.0,0.8,1.0,0.5,0.6666666666666666,0.5,0.6,H,28,0.3157894736842105,0.4,0.5555555555555556,0.1,2.0,1.0,0.6666666666666666,0.5,0.4,1.0,0.5,0.6666666666666666,0.5,0.4,6.0,10.0,9.333333333333334,8.25,8.8,6.0,4.0,4.333333333333333,3.25,3.4,12.0,7.0
20,Stoke,Man City,0,3.0,3.0,2.0,1.75,1.4,3.0,2.0,1.3333333333333333,1.25,1.0,D,29,0.3,0.2,0.5,0.1,1.0,1.5,1.0,0.75,0.6,3.0,2.0,1.3333333333333333,1.25,1.0,8.0,7.0,9.333333333333334,9.0,8.2,7.0,6.5,5.0,5.0,4.0,8.0,10.0
21,Stoke,Chelsea,1,3.0,3.0,3.0,2.25,2.0,0.0,1.5,1.3333333333333333,1.0,1.0,H,29,0.2857142857142857,0.2,0.5,0.09090909090909091,1.0,1.0,1.3333333333333333,1.0,0.8,0.0,1.5,1.3333333333333333,1.0,1.0,9.0,8.5,7.666666666666667,9.25,9.0,3.0,5.0,5.333333333333333,4.5,4.6,4.0,17.0
22,Stoke,Swansea,0,0.0,1.5,2.0,2.25,1.8,4.0,2.0,2.3333333333333335,2.0,1.6,A,29,0.2727272727272727,0.2,0.45454545454545453,0.09090909090909091,0.0,0.5,0.6666666666666666,1.0,0.8,1.0,0.5,1.3333333333333333,1.25,1.0,5.0,7.0,7.333333333333333,7.0,8.4,9.0,6.0,6.333333333333333,6.25,5.4,11.0,11.0
23,Stoke,Wigan,1,3.0,1.5,2.0,2.25,2.4,1.0,2.5,1.6666666666666667,2.0,1.8,H,29,0.2608695652173913,0.2,0.45454545454545453,0.08333333333333333,0.0,0.0,0.3333333333333333,0.5,0.8,0.0,0.5,0.3333333333333333,1.0,1.0,6.0,5.5,6.666666666666667,7.0,6.8,2.0,5.5,4.666666666666667,5.25,5.4,7.0,12.0
24,Stoke,Arsenal,0,2.0,2.5,1.6666666666666667,2.0,2.2,2.0,1.5,2.3333333333333335,1.75,2.0,D,30,0.25,0.0,0.4166666666666667,0.08333333333333333,1.0,0.5,0.3333333333333333,0.5,0.6,0.0,0.0,0.3333333333333333,0.25,0.8,4.0,5.0,5.0,6.0,6.4,6.0,4.0,5.666666666666667,5.0,5.4,11.0,9.0
25,Stoke,Reading,1,1.0,1.5,2.0,1.5,1.8,0.0,1.0,1.0,1.75,1.4,H,30,0.24,0.0,0.4166666666666667,0.07692307692307693,0.0,0.5,0.3333333333333333,0.25,0.4,0.0,0.0,0.0,0.25,0.2,9.0,6.5,6.333333333333333,6.0,6.6,2.0,4.0,3.3333333333333335,4.75,4.4,6.0,15.0
26,Stoke,Fulham,0,2.0,1.5,1.6666666666666667,2.0,1.6,1.0,0.5,1.0,1.0,1.6,H,33,0.2692307692307692,0.2,0.46153846153846156,0.07692307692307693,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.0,0.0,0.2,10.0,9.5,7.666666666666667,7.25,6.8,4.0,3.0,4.0,3.5,4.6,5.0,13.0
27,Stoke,West Ham,1,1.0,1.5,1.3333333333333333,1.5,1.8,0.0,0.5,0.3333333333333333,0.75,0.8,H,33,0.25925925925925924,0.2,0.46153846153846156,0.07142857142857142,1.0,0.5,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.0,0.0,9.0,9.5,9.333333333333334,8.0,7.6,2.0,3.0,2.6666666666666665,3.5,3.2,7.0,20.0
28,Stoke,Newcastle,0,0.0,0.5,1.0,1.0,1.2,1.0,0.5,0.6666666666666666,0.5,0.8,A,33,0.25,0.2,0.42857142857142855,0.07142857142857142,0.0,0.5,0.3333333333333333,0.25,0.4,1.0,0.5,0.3333333333333333,0.25,0.2,2.0,5.5,7.0,7.5,6.8,7.0,4.5,4.333333333333333,3.75,4.2,10.0,10.0
29,Stoke,West Brom,1,2.0,1.0,1.0,1.25,1.2,1.0,1.0,0.6666666666666666,0.75,0.6,H,33,0.2413793103448276,0.2,0.42857142857142855,0.06666666666666667,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.5,0.3333333333333333,0.25,0.2,6.0,4.0,5.666666666666667,6.75,7.2,4.0,5.5,4.333333333333333,4.25,3.8,7.0,14.0
30,Stoke,Everton,0,0.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.5,0.6666666666666666,0.5,0.6,D,34,0.23333333333333334,0.2,0.4,0.06666666666666667,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.3333333333333333,0.25,0.2,5.0,5.5,4.333333333333333,5.5,6.4,5.0,4.5,5.333333333333333,4.5,4.4,9.0,13.0
31,Stoke,Aston Villa,1,1.0,0.5,1.0,0.75,0.8,0.0,0.0,0.3333333333333333,0.5,0.4,H,34,0.22580645161290322,0.0,0.4,0.0625,1.0,0.5,0.3333333333333333,0.25,0.4,0.0,0.0,0.0,0.25,0.2,9.0,7.0,6.666666666666667,5.5,6.2,5.0,5.0,4.666666666666667,5.25,4.6,10.0,15.0
32,Stoke,Man United,1,1.0,1.0,0.6666666666666666,1.0,0.8,3.0,1.5,1.0,1.0,1.0,A,34,0.21875,0.0,0.375,0.0625,0.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.5,0.3333333333333333,0.25,0.4,2.0,5.5,5.333333333333333,5.5,4.8,8.0,6.5,6.0,5.5,5.8,11.0,6.0
33,Stoke,QPR,0,0.0,0.5,0.6666666666666666,0.5,0.8,2.0,2.5,1.6666666666666667,1.25,1.2,A,34,0.21212121212121213,0.0,0.35294117647058826,0.0625,0.0,0.0,0.3333333333333333,0.25,0.2,1.0,1.0,0.6666666666666666,0.5,0.4,4.0,3.0,5.0,5.0,5.2,3.0,5.5,5.333333333333333,5.25,5.0,9.0,13.0
34,Stoke,Norwich,1,0.0,0.0,0.3333333333333333,0.5,0.4,2.0,2.0,2.3333333333333335,1.75,1.4,A,37,0.23529411764705882,0.2,0.35294117647058826,0.11764705882352941,0.0,0.0,0.0,0.25,0.2,1.0,1.0,1.0,0.75,0.6,11.0,7.5,5.666666666666667,6.5,6.2,4.0,3.5,5.0,5.0,5.0,11.0,25.0
35,Stoke,Sunderland,0,1.0,0.5,0.3333333333333333,0.5,0.6,0.0,1.0,1.3333333333333333,1.75,1.4,H,40,0.2571428571428571,0.4,0.3888888888888889,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.6666666666666666,0.75,0.6,4.0,7.5,6.333333333333333,5.25,6.0,0.0,2.0,2.3333333333333335,3.75,4.0,5.0,12.0
36,Stoke,Tottenham,1,1.0,1.0,0.6666666666666666,0.5,0.6,1.0,0.5,1.0,1.25,1.6,D,41,0.25,0.4,0.3888888888888889,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.8,7.0,5.5,7.333333333333333,6.5,5.6,7.0,3.5,3.6666666666666665,3.5,4.4,11.0,14.0
